Page, BounceRate
youngpersons-railcard.co.uk,0.0
abbottstore.com,0.0
hogbaysoftware.com,0.0
daytondailynews.com,1.0
shopadidas.ca,0.0
kulttours.com,0.0
thesimpsonsshop.com,1.0
4wd.com,0.0
apidexin.com,0.0
worshiphousemedia.com,0.0
silvershake.com,0.0
proteinfactory.com,1.0
pingo.com,0.0
aweber.com,0.0
hondapartsnow.com,0.0
lovell-rugby.co.uk,0.0
ecfibreglasssupplies.co.uk,0.0
greatskin.com,0.0
jodocollections.com,0.0
royalcaribbean.com,0.16666666666666666
prepaidwireless.com,0.0
elansguides.com,0.0
myfraiche.com,0.0
oathealth.com,0.0
globaldognaturalpetproducts.com,0.0
cheetahdeals.com,0.0
echodesign.com,0.0
fabulousstationery.com,0.0
mkbeads.com,0.0
handhelditems.com,0.0
tv2search.com,1.0
haircareproductsdirect.com,0.0
mysticcolorlab.com,0.0
lowpriceskates.com,1.0
vgmx.com,0.0
gosouthernmd.com,0.0
captcha.biz,0.0
meetmarketadventures.com,0.0
valuetyres.co.uk,0.0
drumbum.com,0.0
hyundaiaccessorystore.com,0.0
jrdeals.com,0.0
patternandpaw.com,0.0
shotgunsupplements.co.nz,0.0
bellabooks.com,0.0
frankiesfunpark.com,0.0
sassychics.com,0.0
loveblessings.com,1.0
gypsyrosalie.com,0.0
mredepot.com,0.0
pbmeter.com,0.0
impactfitnesswear.com,0.5
activedogsupplies.com,0.5
gomassage.com,0.0
cruisenh.com,0.0
icetemplates.com,0.0
sextoy.com,0.0
afremov.com,0.0
ghilliesuitwarehouse.com,0.0
disneymovierewards.go.com,0.25
hookedontronics.com,0.5
confetti.co.uk,0.0
instylefashions.com.au,0.0
adogslife.net,1.0
discryptor.com,0.0
orhp.com,0.0
ritasice.com,1.0
shop3m.com,0.0
smbmsp.ning.com,0.0
lababycouture.com,0.0
cheapestees.com,0.0
eventwristbands.com,0.6666666666666666
live.fr,0.0
bensherman.com,0.0
quill.com,0.6
compuvest.com,0.6666666666666666
neatco.com,0.0
6pm.com,0.1111111111111111
lonestarsteakhouse.com,0.5
expedia.ca,1.0
lasscosmetics.com,0.0
xnxxcelb.blogspot.com,0.0
timemine.com,0.0
maxterhost.com,0.0
customdynamics.com,0.0
mamutu.com,0.0
midwestscholar.com,0.0
emporium.olympus.com,0.0
conversionconference.com,0.0
minkymonky.com,0.0
emeraldpointe.com,0.0
bambinipronto.com.au,0.0
shaklee.net,0.0
broderbund.com,0.0
thecamoshop.com,0.0
mapleregistry.com,0.0
vertustech.com,0.0
translationpoint.com,0.0
klasicgoldens.com,0.0
deyoungmuseum.org,0.0
dtona.net,0.0
haircarechoices.com,0.0
chopshopstore.com,0.0
balancebikeshop.com,0.6666666666666666
bassrewards.com,0.0
aleyany.com,0.0
exofficio.com,0.0
maxshoppers.com,0.0
lcpharmacy.com,0.0
etsy.com,0.09090909090909091
birthdayboutique.com,0.0
zicam.com,0.0
bruna.nl,0.0
mobiluspasaulis.lt,0.0
valueappeal.com,0.0
mysweetaddiction.com,0.0
eriflescopes.com,0.0
ivisual.com,0.0
thepearlgirls.com,0.0
freeprixesite.tk,0.0
kratomherbs.com,0.0
figfinaleaugust2011.eventbrite.com,0.0
cripedistributing.com,0.0
peetscoffeeandtea.com,0.0
mybodibar.com,1.0
beachpalooza.com,0.0
chapters.indigo.ca,0.5
probusnyc.com,0.0
wackyplanet.com,0.0
creativelyjeweled.com,0.0
healthyhome.com,0.0
luluscookies.com,0.0
kontrolfreek.com,0.0
dollhousesgalore.com,0.0
belleamebathandbody.com,1.0
hankytankyhanger.com,0.0
spartan-shop.com,0.0
meetingtomorrow.com,0.0
koa.com,0.0
officedepot.ca,0.0
wowacademy.com,0.0
madcatzstore.com,0.5
thegearlounge.com,0.0
networklagoon.com,0.0
randymosherdesign.com,0.0
greenhulk.com,0.0
heels.com,0.3333333333333333
pinkiesnailsalons.com,0.0
craftrugmills.biz,0.0
theboom.com,0.0
theswisscolony.com,0.0
stumpsprom.com,0.0
lovelyweddingstore.com,0.0
imediarecruiters.com,0.0
cosmosveganshoppe.com,0.0
justdish.com,0.0
tigers.com,0.0
fisher-price.com,0.46153846153846156
monbijou.com,0.0
aaatoner.com,0.0
serverweb.net,0.0
rubywallet.com,1.0
lavendartealounge.com,0.0
tvears.com,0.0
lasenza.com,0.0
meritline.com,0.3684210526315789
popcornpalace.com,0.0
developer.www.eliteqdecoration.com,0.0
girlnd.com,0.0
glowgaming.co.uk,0.0
meez.com,0.25
bench.ca,0.0
mrvintage.co.nz,0.0
pfaltzgraff.com,0.3333333333333333
lingeriediva.com,0.2
pastease.com,0.0
allmenus.com,0.0
wellsasa.com,0.5
laynebryant.com,0.0
greentec.org.uk,0.0
netdepot.com,0.0
nowthatslingerie.com,0.0
mowpart.com,0.0
speedwaymotors.com,0.0
adoramapix.com,0.6666666666666666
dslspecialoffer.com,0.0
shopthebay.com,0.0
warhawk.com,0.0
petedge.com,0.7272727272727273
babynewsonline.com,0.0
modacar.com,0.0
aavacations.com,0.27586206896551724
fordwarrantys.com,1.0
displays2go.com,0.0
greenvalleyranchresort.com,0.0
academon.com,0.0
midwestsupplies.com,0.0
ingateros.com,0.0
clothdiaper.com,1.0
giantmicrobes.com,0.0
jewelry.hsn.com,0.0
minimasseusepro.com,0.0
ceopilo.org,0.0
chirunning.com,0.0
tmart.com,0.6666666666666666
flooringsupplies.co.uk,0.0
bulbs.com,1.0
morristownthemovie.com,0.0
houseofbrides.com,0.5
promotions.bigfishgames.com,0.0
keywestbutterfly.com,0.0
stuff4sprouts.com,0.0
bodog.com,0.0
soccergarage.com,0.0
evilangel.com,0.5
kaptest.com,0.5714285714285714
e.g.buildabear,0.0
que-mepongo.com,1.0
deucebrand.com,1.0
breastpumpdeals.com,0.0
dvdempire.com,0.0
skype.com,0.0
jcp.orgdoor39,0.0
threebearslodge.net,0.0
audiolines.com,0.0
encorebridal.com,0.0
wacom.com,0.0
dressyourhorse.com,0.0
RawlingsGear.com,0.0
mackspw.com,0.0
hebbnetworks.com,0.0
yummyweb.com,0.0
meembo.com,0.0
ameliasmagazine.com,0.0
actionvideocams.com,0.0
greatbeginnings.net,0.0
guggenheimstore.org,0.0
papajohnsmenu.org,0.0
petango.com,1.0
tickettoaster.com,0.0
simply-sublime.com,0.5
beanbags.com,0.0
deckstoreonline.com,0.5
durok.com,0.0
etsycoupons.com,0.0
joltstyle.com,0.0
workoutmusic.com,0.0
letsdish.com,0.0
ebabycarriers.com,0.0
bowling.com,0.25
chicaloka.com.br,0.0
handmedownfundraiser.com,0.0
msguccisus.com,0.0
gravitydefyer.com,1.0
autohausaz.com,0.0
mindsparke.com,0.0
cpmedical.net,0.0
wildcreations.com,1.0
healthdesigns.com,0.0
lacrossemonkey.com,0.0
tootimid.com,0.0
cltcomedyzone.com,1.0
grfkdesign.com,0.0
g-fitness.com,0.0
gopetplan.com,0.0
dial7.com,0.16666666666666666
dermashoppe.com,0.0
georgiosofp.com,0.0
dcp-print.com,0.0
noteworthycrafts.com,0.0
downtownhost.shmyl.com,0.0
infibeam.com,0.0
aop.com,0.0
prosportsmemorabilia.com,1.0
hotelschart.com,0.0
hpbmarketplace.com,0.0
madebyangie.com,0.0
sharbor.com,0.0
bn.com,0.0
oktoberfestbythebay.com,1.0
bostonproper.com,0.5
castorpolluxpet.com,0.0
libertyhotel.com,0.0
superpetexpo.com,0.0
oilcanhenry.com,0.3333333333333333
2bigfeet.com,0.0
rhbabyandchild.com,0.0
everythingskydiving.com,0.0
foodtraveldiary.com,0.0
skoreit.com,0.0
teamerchants.com,0.0
jennycraig.com.au,0.0
treasureofdreams.com,0.0
oakvillemoms.com,0.0
allposters.it,0.0
cartoonnetworkshop.com,0.0
shockwarehouse.com,0.5
facenaturals.com,0.0
j.jill.com,0.0
countryside-alliance.org,0.0
king.com,0.0
flowergirldressforless.com,0.0
zinzanni.org,1.0
techforless.com,0.0
henryrepeating.com,0.0
chasingfireflies.com,0.5
healthyhoundbakery.com,0.0
liftingfems.com,0.0
gardensalive.com,0.25
shoprite.com,0.16666666666666666
jeansa.n.a,0.0
powerpayless.com,0.0
store.oldspice.com,0.0
spareribexpress.nl,0.0
discountgolfshoes.com,0.0
beadinpath.com,0.0
reusies.com,1.0
smehome.com,0.0
indcforobama.com,0.0
bisselldirect.co.uk,0.0
janez-puch.com,0.0
gamerewind.nfl.com,0.0
coolstuffexpress.com,0.0
tommybahama.com,0.3333333333333333
gagagoods.com,0.0
gloskincare.com,0.0
shopindream.com,0.0
jdmercantile.com,0.0
promsgalore.com,0.0
mccarter.org,0.0
migenblog.com,0.0
physicianformulas.com,0.0
usps.com,0.0
gamegoldelite.com,0.0
pivotboutique.com,0.0
lenox.com,0.0
beermonthclub.com,0.0
venere.com,0.5
mms.comcupid6,0.0
mossmuscle.com,0.0
gratitudekit.com,0.0
berlinlovesyou.com,0.0
nyxcosmetics.com,0.2222222222222222
partyamerica.com,0.0
goodbarry.com,0.0
pollyspies.com,0.0
irefresh.co.nz,0.0
purpleprairie.com,0.0
rwccpas.com,0.0
zokacoffee.com,0.0
laughfactory.com,0.25
paperdirect.com,1.0
clothesoutsale.com,0.0
lennoxpartsshop.com,0.0
menzone.net,0.0
popcornfactory.com,0.0
taqwaiman.com,0.0
cutco.com,1.0
lizclaibornepetite.com,0.0
ifixit.com,0.3333333333333333
milkface.com,0.3333333333333333
dzicrystal.com,0.0
wizardfinger.com,0.0
perfumemart.com,0.0
humankinetics.com,0.0
hydropool.com,0.0
cherylinpeniston.com,0.0
arcadianlighting.com,0.0
legendsofzork.com,0.0
mamamio.com,0.0
seidioonline.com,0.0
daysinn.com,0.0
petsgohere.com,0.5
hboshop.com,0.0
shoecarnival.com,0.2
raza.com,0.0
hawaiianairlines.com,0.0
ringcentral.com,0.0
ezprints.com,0.0
suttonplace.com,0.5
encure.com,1.0
parkplaza.com,0.0
allslotscasino.com,0.0
rocknlearn.com,0.0
shuttertours.com,0.0
app.icontact.com,0.0
savilerowco.com,0.0
crystalcleandrinkingwater.com,0.0
ebooktopreaders.com,0.0
coffeecow.com,0.125
herrschners.com,0.0
greentax2290.com,0.0
gratewalloffire.com,0.0
hnutrieuropa.com,0.0
wholesalesupplementstore.com,0.0
subscribe.orlandosentinel.com,0.0
luck-echarms.com,0.0
hrtutor.com,0.0
olivekids.com,0.5
hjclix.com#,0.0
anime-desert.com,0.0
flyingnoodle.com,1.0
framingsuccess.com,0.0
tightboards.com,0.0
superpass.com,0.0
buyersedge.com,0.0
buddhistmala.com,0.0
pinzoo.com,0.3333333333333333
zales.com,0.375
expressfashionfeedback.com,0.0
mcdonaldscorp.com,0.5
greyhound.com.au,0.0
womenoffaith.com,1.0
partygals.com,0.0
behandpicked.com,0.0
circlelens.net,0.0
mygrandma.com,0.0
jewelrytelevisions.com,0.0
compsource.com,0.0
preseed.com,0.0
ecozenboutique.com,0.0
gaylordpalms.com,0.0
shop.trendmicro.com,0.0
gazelle.com,0.6666666666666666
apdailydeals.com,0.0
iolo.com,0.0
simplyuniquebabygifts.com,0.0
outlet.partishop.net,0.0
cambriacove.com,0.0
curljunkie.com,0.0
favorcollection.theaspenshops.com,0.0
bestoftime.com,0.0
bowlbrunswick.com,0.0
courageousthemovie.com,0.0
brother.co.uk,0.0
safety1st.com,0.0
spritesoftware.com,0.0
shopandship.com,0.0
hawaiinutrition.com,0.0
lhw.com,0.0
botanicchoice.com,0.0
esundials.com,1.0
escosubs.co.uk,0.0
bparco.com,0.0
podroze.tv,0.0
giftapolis.com,0.0
shop72.com,0.0
birdseye.co.uk,0.0
downeastbasics.com,0.16666666666666666
titlemma.com,0.0
choicehotels.com,0.0
animaljam.com,0.23809523809523808
wholesalemart.com,0.0
petbedsnthings.com,0.0
everdayminerals.com,0.0
kreamz.com,0.0
thegoodcompany.com,0.0
habbo.co.ca,0.0
nattyproducts.com,0.0
expedia.com.au,0.0
evhost.ca,0.0
nooka.com,0.0
dreadheadhq.com,0.0
honey-bunch.com,0.0
mygreenwellies.co.uk,0.0
discountbeautycenter.com,0.0
expedia.com,0.11904761904761904
cyberpowerpc.com,0.1111111111111111
aerie.com,0.14285714285714285
vivandingrid.com,0.0
newgy.com,0.0
supporthosestore.com,0.0
nikonmall.com,0.0
allenbrothers.com,0.0
music.ikeepbusy.com,0.0
loehmanns.com,0.6666666666666666
missphit.com,0.0
totalvac.com,0.0
earththerapeutics.com,0.0
truereligionbrandjeans.com,0.2
game7tickets.com,1.0
ncsoft.com,0.0
nobosh.com,0.0
josbank.com,0.4
padalily.com,0.0
redrocklasvegas.com,0.0
windsorvineyards.com,0.0
iszybilliards.com,0.0
handpicked.net,1.0
miamiwinefair.com,0.3333333333333333
redrump.com,0.0
illegalthreads.com,0.0
frenchbluepapers.com,0.0
cloudfanart.com,0.0
benzonasos-yagotin.bamper.org.au,0.0
ooshirts.com,0.0
lensway.com,0.0
blindgalore.com,0.0
chevys.com,0.35714285714285715
bialettishop.com,0.0
findgift.com,0.0
bobstores.com,0.6666666666666666
garmin.com,0.23076923076923078
sierraexpeditions.com,0.0
hellyhansengear.com,0.0
exposedskincare.com,0.3333333333333333
mozy.fr,0.0
kidsarefanstoo.com,0.0
myadea.com,0.0
printluna.com,0.0
enjoyprepaid.com,0.3333333333333333
monistat.com,0.0
starsmakeuphaven.com,0.0
abbyglassenberg.com,0.0
horseproperties.net,0.0
avis.com.au,0.0
shopnewbalance.com,0.0
aliexpress.com,0.0
pokerviu.com,0.0
paypal-offers.co.uk,0.0
www23.netrition.com,0.3333333333333333
faoschwarz.org,0.0
ln-klan.com,0.0
simplybabyfurniture.com,1.0
moltenhost.com,0.0
quilthome.com,0.0
thesolemates.com,0.0
flatster.de,1.0
mjtrim.com,0.0
hfsfoods.com,0.0
musicformeandmore.com,0.0
digitalgravel.com,0.0
badkittyexoticwear.com,0.0
simpleshoes.com,0.0
imaginecuba.com,0.0
littlerotpots.co.uk,0.0
nnbag.com,1.0
greekcreations.com,0.0
truckchamp.com,1.0
medicalert.org,0.0
karmababy.com,1.0
myus2.myus.com,0.0
gotrshop.com,0.0
allipacha.com,0.0
mistexotics.com,0.0
fabricworm.com,0.25
papercoterie.com,0.3333333333333333
ccgarmory.com,0.0
huntermtn.com,0.0
direct.commissionundergroundreview.info,0.0
vtechkids.com,0.2
ticketsatwork.com,0.0
bestfriendsgeneralstore.com,0.3333333333333333
la.6pm.com,0.0
aztecrichescasino.com,0.0
execucar.com,0.0
mobile-sphere.com,0.0
knetbooks.com,0.0
just-eat.nl,0.0
itunes.www.pintwire.co.in,0.0
costumeshop.us,0.0
ziamond.com,0.5
anthony.com,0.0
diamondcandles.com,0.0
trendmicro.com,0.0
funnyuktshirts.com,0.0
theterritoryahead.com,0.0
marcoscampelo.com,0.0
buydig.com,0.36363636363636365
laithwaiteswine.com,0.0
joysilk.com,0.0
prepstrong.com,0.0
cranbarry.com,0.0
yp.commissionundergroundreview.info,0.0
woomaa.com,0.0
r2fishschool.com,0.0
giftsanddolls.com,0.0
theplanet.com,0.0
freemansrestaurant.com,0.0
texasbeautysupplies.com,0.0
employeestore.philips.com,0.0
beautyfeatures.ie,0.0
bistromd.com,0.0
ivpress.com,0.0
thebluedoorboutique.com,1.0
newyorker.com,0.0
financetrain.com,0.0
hotelcareerfair.com,0.0
globalexchange.org,0.0
detailersdomain.com,0.0
lacie.com,0.0
store.sony.ca,0.0
yp.youtube.com,0.0
lavictoria.com,0.0
jibjab.com,0.16666666666666666
batteryspace.com,0.0
theweddingchannel.com,0.0
sportinglife.ca,0.0
gexaenergy.com,0.0
maxhid.com,0.0
flydealer.com,0.0
nusport.com,0.0
www2.seamlessweb.com,0.0
dogfunk.com,0.2
lunette.com,1.0
ultra-case.com,0.0
wyndhamrewards.com,0.0
carsdirect.com,0.0
sahalie.com,0.5
reachingmypotential.com,0.0
lukiegames.com,1.0
nikys-sports.com,0.0
tripit.com,0.15384615384615385
imaginecup.com,0.0
ediet.com,0.0
essaytown.com,1.0
freebears.com,0.0
e-cigarette-china.com,1.0
blendedbeauty.com,0.0
shopmoderne.com,0.0
vodotehnik.com,0.0
dyndns.org,0.0
maxpedition.com,0.3333333333333333
jameco.com,0.0
medicbatteries.com,0.0
babyandmeboutique.com,0.0
butcostumes.com,0.5
glassesunlimited.com,0.0
pepperface.com,0.0
kustosija.tk,0.0
tune-up.com,0.0
wildliferanchtexas.com,0.0
hyves.nl,0.0
nikestrore.com,0.0
buckaball.com,0.0
808pcfix.com,0.0
zhljerry.com,0.0
intermedia.net,0.0
nestentertainment.com,0.0
acprail.com,0.0
iloveono.com,0.0
aperfectcostume.com,0.0
minimania.com,0.0
krispykreme.com,0.0
golfshoesonly.com,0.0
moosineer.com,0.0
va-connection.com,0.0
click.email.pgestore.com,0.0
limango.de,0.0
americanblinds.com,0.6666666666666666
familylife.com,0.3333333333333333
soccerfanatic.com,0.0
dvdnextcopyiturns.com,0.0
tubetoolbox.com,0.0
borderlinx.com,0.6
waterwarehouse.com,0.0
f1-wrc.com,0.0
riddell.com,0.0
redwolfairsoft.com,0.0
livingnutritionals.com,0.0
designsbystephene.com,0.5
shop.comedycentral.com,0.0
outletbuy.com,0.0
ipbfree.com,0.0
gutsywomentravel.com,0.0
ns1.bg,0.0
saveonresorts.com,0.0
thefirmhnlhawaii.com,0.0
simplypostcards.net,0.0
projectwet.org,0.0
copiersupplystore.com,0.0
crossfit.com,1.0
goibibo.ibibo.com,0.0
lulas.com,0.0
cantonlions.com,0.0
briggsandstratton.com,1.0
cashnetusa.com,0.5
gentlemenshumor.com,0.0
cadburygiftsdirect.co.uk,0.0
deluxeforms.com,0.3333333333333333
tutorvista.com,1.0
ifitnessinc.com,0.0
helloglasses.com,0.0
majordelema.com,0.0
mogostore.com,0.0
pny.com,0.0
cruisingonislandtime.com,0.0
rollergirlskates.com,0.0
irishcarrentals.com,0.0
viviscal.com,0.0
11thstreetcoffee.com,0.0
bowlingball.com,0.0
fergieshoes.com,0.0
koorong.com,0.0
roverlandparts.com,0.0
nohmcandles.com,0.0
vapor4life.com,0.0
getmyachi.com,0.0
gibbs-smith.com,0.0
tiffany.com,0.3333333333333333
hellomysite.com,0.0
covepoconoresorts.com,0.0
cyclepartswarehouse.com,0.0
goincase.com,0.0
rushindustries.com,0.0
v-moda.com,1.0
vivaladiva.com,0.0
lavintage.com,0.0
udans.com,0.0
hamiltonbeach.com,0.0
naturemakeup.com,0.0
villeroy-boch.com,0.0
autopartsdealer.com,0.0
silverspeck.com,0.25
bellissimofavors.com,0.0
tyedieusa.com,0.5
homebrewers.com,0.0
justdoitguides.co.uk,0.0
hankypanky.com,0.0
knightsinn.com,0.0
thelightupshirt.com,0.0
chemicalguys.com,0.0
floweradvisor.com,0.0
zorotools.com,1.0
shopbyus.com,0.0
cash4books.net,0.0
e.g.meez,0.0
tokyo-milk.com,0.0
naughtymadam.com,0.0
mazzios.com,0.0
konakavafarm.com,0.0
myantra.com,0.0
solidcolorneckties.com,0.25
snapfish.co.nz,0.0
seychellesfootwear.com,0.0
homeindia.com,0.0
pwonline.ru,0.0
iconj.com,0.0
lingeriezone.blogspot.com,0.0
fyi-spy.com,1.0
modmama.com,0.0
mycoolworld.org,0.0
anoox.com,0.0
sexydresser.com,0.0
momsmunchies.com,0.0
numculator.com,0.0
welburngourdfarm.com,0.0
bertolli.us,0.125
h41105.www4.hp.com,0.0
visuallatin.com,1.0
joecorbi.com,0.0
phentermineny.com,0.0
ecostinger.com,1.0
bodyjewelrysource.com,0.0
experian.com,0.6666666666666666
tangodown.nl,0.0
efloors.com,0.0
sunandski.com,0.0
tarheeltakeout.com,1.0
traditionsjewishgifts.com,0.0
graboid.com,0.0
ansi.org,0.0
mrsvensson.se,0.0
adultresorts.com,0.0
blogs.partishop.net,0.0
prosource.net,0.3333333333333333
kidpirate.com,0.0
rockstarmarketingbootcamp.com,0.0
wildernessatthesmokies.com,0.0
hollywoodpalmscinema.com,0.0
rubbermaid.com,0.3333333333333333
kcsuperstore.com,0.0
freeprinters.com,0.0
audible.com,0.0
journeys.com,0.34
hard-graft.com,0.0
skillsmatter.com,0.0
hathunter.com,0.0
aliceechonews.com,0.0
goodbazaar.co.uk,0.0
nocibe.fr,0.0
discountcontactlenses.com,0.0
blogs.generator-kia.avtosklad.net,0.0
ohnuts.com,0.3333333333333333
chemdry.com,0.0
luckyscoot.com,0.0
futurefashionista.com,0.0
nilestone.com,0.0
verolabs.com,0.0
moes.com,0.0
the-wristband-factory.com,0.6666666666666666
lynda.com,1.0
chacos.com,0.0
karatemart.com,0.6666666666666666
officestoredepot.com,0.0
dillyeo.com,0.0
fyygame.com,0.0
sonicelectronix.com,0.21428571428571427
fannansat.com,0.0
gypsyteller.com,0.0
livingright.com,0.0
medcohealth.com,0.0
eyeglasses.com,0.0
johnpauljonesarena.com,0.0
catgenie.com,0.0
goodbuynetwork.com,0.0
steel-toe-shoes.com,1.0
charlotteryerson.com,0.0
goozex.eu,0.0
layersclothing.com,0.0
card.pharmacydiscountnetwork.com,1.0
lucy.com,0.6
mellowmushroom.com,0.0
dirtycoutureonline.com,0.5
filters2comfort.com,0.0
jerichospa.com,0.0
voyages-sncf.com,0.0
sweetpeachesbedding.com,0.5
iflysfbay.com,0.0
pexsupply.com,0.25
mysiteonweb.com,0.0
glattondemand.com,0.0
tums.com,1.0
midwestmiles.com,1.0
magicracing.com,0.0
authenticbagsforless.com,0.0
purecollection.com,0.0
pipeline.com,0.0
onlinecardapprovals.com,0.0
floormatguys.com,0.0
americanstationery.com,0.25
kingsmotorbikes.com,0.5
ictexpress.com.au,0.0
modcloth.com,0.5217391304347826
favorfavorbaby.com,0.0
boyscoutstore.com,0.0
forpets.co.uk,0.0
instantcreation.com,0.0
mabel.ca,0.2
paydayone.com,0.0
garageflooringllc.com,0.0
primera-bournemouth.co.uk,0.0
gojane.com.com,0.0
fantstreeservice.com,0.0
theoutnet.com,0.0
headplay.com,0.0
thebutterflygrove.com,0.0
thrifty.com.au,0.0
globallycute.com,0.0
nameyourtune.com,0.0
troybuilt.com,0.0
greeneyeautoparts.com,0.0
multiplicationhiphopforkids.com,0.0
spotify.com,0.3333333333333333
totallythomas.com,0.0
officegiant.co.uk,0.0
1554labs.com,0.0
theteaspot.com,0.0
faoschwarz.com,0.0
allergybuyersclub.com,0.0
gourmetsettings.com,0.0
ucorder.com,0.0
weplay.com,0.0
baldwincooke.com,0.0
hotcoupon4u.com,0.0
comfi.com,0.0
jonahscloset.com,0.0
aeropstle.com,0.3333333333333333
atlanticcigar.com,0.0
purebeauty.com,0.0
amorphia-apparel.com,0.0
faithshoes.com,0.0
childrensdesks.com,0.0
chadwicks.com,0.38461538461538464
hobbytown.com,1.0
hotlinemotosports.com,0.0
kidsplates.com,0.0
egyptianpeddler.com,0.0
am-hi-co.com,0.0
aventuraclothing.com,0.0
joescrabshack.com,0.3333333333333333
bydales-tc.org.uk,0.0
urbanoutfitsdiscount.com,0.0
firmexpress.com,0.5
nationalexpress.com,0.0
ine.com,0.0
booq.com,0.0
spinningdisconline.com,0.0
go-optic.com,0.3333333333333333
goshadeporch.com,0.0
thindoctor.net,0.0
jarrow.com,0.0
jumpgrades.com,0.0
chynnadolls.com,0.0
mainstreetbowtique.com,0.0
movielink.com,0.0
ultraedit.com,0.0
petshed.com,0.5
shop.shawnimals.com,0.0
petsolutions.com,0.5
thesmartbaker.com,0.0
rockauto.com,0.16666666666666666
blueoxjerky.com,0.0
roblox.com,0.0
iandiboardshop.com,0.0
ibs.it,0.0
babyage.com,0.2
employeeprinting.com,0.0
cantinalounge.com,0.0
cambriabike.com,0.0
neatorobotics.com,0.0
juniperhome.com,0.0
kiddomatic.com,0.0
famousfoods.com,0.0
softwaremarket.http:,0.0
pinoymac.org,0.0
klmountainshop.com,0.0
originalpenguin.com,0.0
hanselfrombasel.com,0.0
pg.com,0.4
fortlauderdale.bookit.com,0.0
outletjuicycoutures.com,0.0
gohgirl.com,0.0
foodsaver.com,0.0
fusionfall.com,0.0
roof-pv.com,0.0
itzeo.com,0.0
mitchellness.com,0.0
tikihutcoffee.com,0.0
afriel.com,0.0
nbannapolis.com,0.5
nautica.com,1.0
ticketprinting.com,0.0
myweddingfavors.com,1.0
preemiestore.com,0.0
artfulwears.com,0.0
loveluggagejoint.com,1.0
medsupplyco.com,0.0
heartratewatchcompany.com,0.0
bhcosmetics.com,0.4
fazolis.com,0.0
metrostyle.cm,0.0
makitonline.com,0.0
missvirgo.com,0.0
alshonjeffery.com,0.0
mandee.com,0.3333333333333333
habilweb.com,0.0
audials.com,0.0
z8games.com,0.5
yoplait.co.uk,0.0
oasisinet.com,0.0
quibids.com,0.3157894736842105
driversed.com,0.0
ty.com,0.0
pgharts.org,0.0
ottawa.bidrun.ca,0.0
lightingshowplace.com,0.0
veroskyphoto.com,0.0
babylegs.com,0.3333333333333333
bianciwatches.com,0.0
mjmmagic.com,0.0
vazzer.net,0.0
shoparteffect.com,1.0
global.roxy.com,0.0
fleecefootwear.com,0.0
bissell.com,0.0
sullivanuniforms.com,0.0
greekgear.com,1.0
giftsofloveanddevotion.com,0.0
marketingprofs.com,0.0
chawicks.com,0.5
officialpackersjersey.com,0.0
neweggmall.com,0.0
aerotechdesigns.com,0.0
globalrebels.com,1.0
cincinnaticatfishing.com,0.0
shopthetrendboutique.com,0.0
bigflix.com,0.0
coursecompass.com,0.5
foodwithfinesse.com,0.0
vintagemoderndesign.etsy.com,0.0
thecrazydazy.com,0.0
vitaminsforpitbulls.com,0.0
slysoft.com,0.3333333333333333
spreadshirt.com,0.75
kissboot.com,0.0
directfrommexico.com,1.0
madlypopn.com,0.0
theler.net,0.0
lunchboxes.com,0.25
linensource.com,0.3333333333333333
andersonsspirit.com,0.0
pursebling.com,0.0
asfurniture.com,0.0
scent-works.com,0.5
vtarmynavy.com%,0.0
imed.com,0.0
ilifestudio.com,0.0
pureformulas.com,0.3333333333333333
revolutionlifestyle.com,0.0
petsmart.com,0.18571428571428572
yummywife.com,0.0
vitalbee.com,0.0
blogs.dnepropetrovsk.bronestal.info,0.0
lenscatalogue.co.uk,0.0
brownells.com,0.2857142857142857
fundamentallydog.com,0.0
huglifeonline.com,0.0
austinbone.eventbrite.com,0.0
ballsout.com,0.0
dove.us,0.5
madeinwashington.com,0.0
drinkupforless.com,0.0
wholesalepoint.com,0.5
embracepetinsurance.com,0.0
hello-gorgeous.net,1.0
bizchair.com,0.0
vitalsavings.com,0.0
mspcricutmachinesandcartridges.com,1.0
forver21.com,0.0
barbiecollector.com,0.3333333333333333
passportpizza.com,0.0
ultimate-weight-products.com,0.0
holygrailnetworkmarketing.com,0.0
buscatodo.com,0.0
pololu.com,0.0
go-natural.net,0.0
learn-create-share.blogspot.com,0.0
petitebaublesboutique.com,0.0
stevesblinds.com,0.0
biggsports.com,0.0
image-designinc.com,0.0
suncoast.com,0.0
diamondbackbatt.com,0.0
evape.com.au,0.0
enclothe.com,0.0
medikidz.com,0.0
ultrarev.com,0.0
office-genie.co.uk,0.0
shopcaron.com,0.0
absolutesocks.com,0.0
thepartsbin.com,0.0
spbsoftwarehouse.com,0.5
fetise.com,0.0
tesco.com,0.0
houseofdereon.com,0.0
dreamingaboutsports.com,0.0
tileshowroom.com,1.0
hddumpster.com,0.0
redbox.com,0.2564102564102564
lipsy.co.uk,0.0
manicmotocross.ie,0.0
fluidity.com,0.0
thepaperplace.ca,0.0
fastclass.com,0.0
ruthschris.com,0.0
garrettwade.com,1.0
awesomebreasts.com,0.0
fungamesandtoys.com,0.0
majesticathletic.com,1.0
summitfashions.com,0.0
ufcstore.seenon.com,0.5
simply.com,1.0
pediwear.co.uk,0.0
cheaphumidors.com,0.0
bswusa.com,0.0
